,ISO_1,LangName_1,ISO_2,LangName_2,Similarity,Robustness
20218,nld,Dutch,slk,Slovak,2.888,High
20219,nld,Dutch,slv,Slovenian,3.023,High
20223,nld,Dutch,snd,Sindhi,0.452,Low
20224,nld,Dutch,som,Somali,0.906,Low
20226,nld,Dutch,spa,Spanish,4.459,High
20234,nld,Dutch,swe,Swedish,5.855,High
20237,nld,Dutch,tam,Tamil,0.451,High
20239,nld,Dutch,tel,Telugu,0.49,High
20241,nld,Dutch,tgk,Tajik,1.298,Medium
20242,nld,Dutch,tgl,Tagalog,1.412,Medium
20243,nld,Dutch,tha,Thai,0.454,High
20250,nld,Dutch,tur,Turkish,1.788,High
20256,nld,Dutch,ukr,Ukrainian,2.225,High
20257,nld,Dutch,urd,Urdu,1.059,High
20261,nld,Dutch,vie,Vietnamese,0.573,High
20272,nld,Dutch,yor,Yoruba,0.196,Medium
20275,nld,Dutch,zsm,Standard Malay,1.301,High
20276,nld,Dutch,zul,Zulu,0.487,High
20298,nno,Norwegian Nynorsk,nob,Norwegian Bokmål,33.574,High
20305,nno,Norwegian Nynorsk,pan,Panjabi,1.327,High
20311,nno,Norwegian Nynorsk,pol,Polish,2.585,High
20312,nno,Norwegian Nynorsk,por,Portuguese,4.204,High
20317,nno,Norwegian Nynorsk,ron,Romanian,3.197,High
20320,nno,Norwegian Nynorsk,rus,Russian,2.457,High
20330,nno,Norwegian Nynorsk,slk,Slovak,2.84,High
20331,nno,Norwegian Nynorsk,slv,Slovenian,2.716,High
20336,nno,Norwegian Nynorsk,snd,Sindhi,0.366,Low
20337,nno,Norwegian Nynorsk,som,Somali,0.578,Low
20339,nno,Norwegian Nynorsk,spa,Spanish,3.343,High
20346,nno,Norwegian Nynorsk,swe,Swedish,13.608,High
20348,nno,Norwegian Nynorsk,tam,Tamil,0.383,High
20350,nno,Norwegian Nynorsk,tel,Telugu,0.645,High
20352,nno,Norwegian Nynorsk,tgk,Tajik,1.717,Medium
20353,nno,Norwegian Nynorsk,tgl,Tagalog,1.485,Medium
20354,nno,Norwegian Nynorsk,tha,Thai,0.479,High
20361,nno,Norwegian Nynorsk,tur,Turkish,1.74,High
20366,nno,Norwegian Nynorsk,ukr,Ukrainian,2.558,High
20367,nno,Norwegian Nynorsk,urd,Urdu,1.033,High
20371,nno,Norwegian Nynorsk,vie,Vietnamese,0.654,High
20381,nno,Norwegian Nynorsk,yor,Yoruba,0.155,Medium
20384,nno,Norwegian Nynorsk,zsm,Standard Malay,1.236,High
20385,nno,Norwegian Nynorsk,zul,Zulu,0.465,High
20392,nob,Norwegian Bokmål,pan,Panjabi,1.122,High
20400,nob,Norwegian Bokmål,pol,Polish,2.447,High
20401,nob,Norwegian Bokmål,por,Portuguese,3.928,High
20406,nob,Norwegian Bokmål,ron,Romanian,3.001,High
20409,nob,Norwegian Bokmål,rus,Russian,2.307,High
20419,nob,Norwegian Bokmål,slk,Slovak,2.66,High
20420,nob,Norwegian Bokmål,slv,Slovenian,2.557,High
20425,nob,Norwegian Bokmål,snd,Sindhi,0.288,Low
20426,nob,Norwegian Bokmål,som,Somali,0.567,Low
20428,nob,Norwegian Bokmål,spa,Spanish,3.064,High
20436,nob,Norwegian Bokmål,swe,Swedish,13.299,High
20439,nob,Norwegian Bokmål,tam,Tamil,0.32,High
20441,nob,Norwegian Bokmål,tel,Telugu,0.525,High
20443,nob,Norwegian Bokmål,tgk,Tajik,1.463,Medium
20444,nob,Norwegian Bokmål,tgl,Tagalog,1.394,Medium
20445,nob,Norwegian Bokmål,tha,Thai,0.413,High
20452,nob,Norwegian Bokmål,tur,Turkish,1.732,High
20457,nob,Norwegian Bokmål,ukr,Ukrainian,2.365,High
20458,nob,Norwegian Bokmål,urd,Urdu,0.843,High
20462,nob,Norwegian Bokmål,vie,Vietnamese,0.517,High
20473,nob,Norwegian Bokmål,yor,Yoruba,0.298,Medium
20475,nob,Norwegian Bokmål,zsm,Standard Malay,1.199,High
20476,nob,Norwegian Bokmål,zul,Zulu,0.385,High
20590,nya,Nyanja,pan,Panjabi,0.071,Medium
20593,nya,Nyanja,por,Portuguese,0.088,Medium
20595,nya,Nyanja,ron,Romanian,0.045,Medium
20598,nya,Nyanja,sna,Shona,0.982,Low
20599,nya,Nyanja,snd,Sindhi,0.423,Low
20601,nya,Nyanja,spa,Spanish,0.043,Medium
20607,nya,Nyanja,tur,Turkish,0.174,Medium
20609,nya,Nyanja,urd,Urdu,0.062,Medium
20614,nya,Nyanja,zul,Zulu,0.231,Medium
20905,pan,Panjabi,pol,Polish,0.93,High
20906,pan,Panjabi,por,Portuguese,1.218,High
20911,pan,Panjabi,ron,Romanian,0.818,High
20914,pan,Panjabi,rus,Russian,0.792,High
20925,pan,Panjabi,slk,Slovak,0.85,High
20926,pan,Panjabi,slv,Slovenian,0.801,High
20930,pan,Panjabi,sna,Shona,0.26,Low
20931,pan,Panjabi,snd,Sindhi,0.913,Low
20932,pan,Panjabi,som,Somali,0.861,Low
20934,pan,Panjabi,spa,Spanish,0.904,High
20941,pan,Panjabi,swe,Swedish,1.016,High
20944,pan,Panjabi,tam,Tamil,2.095,High
20946,pan,Panjabi,tel,Telugu,5.395,High
20948,pan,Panjabi,tgk,Tajik,1.847,Medium
20949,pan,Panjabi,tgl,Tagalog,0.905,Medium
20950,pan,Panjabi,tha,Thai,0.575,High
20957,pan,Panjabi,tur,Turkish,1.431,High
20965,pan,Panjabi,ukr,Ukrainian,0.827,High
20966,pan,Panjabi,urd,Urdu,8.681,High
20970,pan,Panjabi,vie,Vietnamese,0.519,High
20981,pan,Panjabi,yor,Yoruba,0.271,Medium
20983,pan,Panjabi,yue,Yue Chinese,0.027,Medium
20985,pan,Panjabi,zsm,Standard Malay,0.959,High
20986,pan,Panjabi,zul,Zulu,0.399,High
21263,pol,Polish,por,Portuguese,3.538,High
21268,pol,Polish,ron,Romanian,3.065,High
21271,pol,Polish,rus,Russian,3.883,High
21281,pol,Polish,slk,Slovak,6.098,High
21282,pol,Polish,slv,Slovenian,4.458,High
21287,pol,Polish,snd,Sindhi,0.317,Low
21288,pol,Polish,som,Somali,0.212,Low
21290,pol,Polish,spa,Spanish,2.896,High
21297,pol,Polish,swe,Swedish,2.616,High
21299,pol,Polish,tam,Tamil,0.244,High
21301,pol,Polish,tel,Telugu,0.272,High
21303,pol,Polish,tgk,Tajik,1.122,Medium
21304,pol,Polish,tgl,Tagalog,0.988,Medium
21305,pol,Polish,tha,Thai,0.345,High
21312,pol,Polish,tur,Turkish,1.525,High
21317,pol,Polish,ukr,Ukrainian,4.498,High
21318,pol,Polish,urd,Urdu,0.72,High
21322,pol,Polish,vie,Vietnamese,0.404,High
21332,pol,Polish,yor,Yoruba,0.278,Medium
21335,pol,Polish,zsm,Standard Malay,0.933,High
21336,pol,Polish,zul,Zulu,0.306,High
21341,por,Portuguese,ron,Romanian,9.065,High
21344,por,Portuguese,rus,Russian,2.92,High
21356,por,Portuguese,slk,Slovak,3.507,High
21357,por,Portuguese,slv,Slovenian,3.695,High
21362,por,Portuguese,snd,Sindhi,0.35,Low
21363,por,Portuguese,som,Somali,0.287,Low
21365,por,Portuguese,spa,Spanish,17.414,High
21373,por,Portuguese,swe,Swedish,3.87,High
21375,por,Portuguese,tam,Tamil,0.422,High
21377,por,Portuguese,tel,Telugu,0.502,High
21379,por,Portuguese,tgk,Tajik,1.084,Medium
21380,por,Portuguese,tgl,Tagalog,2.83,Medium
21381,por,Portuguese,tha,Thai,0.503,High
21388,por,Portuguese,tur,Turkish,2.176,High
21395,por,Portuguese,ukr,Ukrainian,2.32,High
21396,por,Portuguese,urd,Urdu,0.978,High
21400,por,Portuguese,vie,Vietnamese,0.489,High
21411,por,Portuguese,yor,Yoruba,0.306,Medium
21414,por,Portuguese,zsm,Standard Malay,1.604,High
21415,por,Portuguese,zul,Zulu,0.332,High
21599,ron,Romanian,rus,Russian,2.509,High
21610,ron,Romanian,slk,Slovak,3.368,High
21611,ron,Romanian,slv,Slovenian,3.542,High
21616,ron,Romanian,snd,Sindhi,0.165,Low
21617,ron,Romanian,som,Somali,0.143,Low
21619,ron,Romanian,spa,Spanish,8.428,High
21627,ron,Romanian,swe,Swedish,3.035,High
21629,ron,Romanian,tam,Tamil,0.253,High
21631,ron,Romanian,tel,Telugu,0.301,High
21633,ron,Romanian,tgk,Tajik,0.978,Medium
21634,ron,Romanian,tgl,Tagalog,1.633,Medium
21635,ron,Romanian,tha,Thai,0.389,High
21642,ron,Romanian,tur,Turkish,1.775,High
21649,ron,Romanian,ukr,Ukrainian,1.914,High
21650,ron,Romanian,urd,Urdu,0.598,High
21654,ron,Romanian,vie,Vietnamese,0.361,High
21664,ron,Romanian,yor,Yoruba,0.297,Medium
21667,ron,Romanian,zsm,Standard Malay,1.14,High
21668,ron,Romanian,zul,Zulu,0.233,High
21776,rus,Russian,slk,Slovak,6.566,High
21777,rus,Russian,slv,Slovenian,5.721,High
21782,rus,Russian,snd,Sindhi,0.212,Low
21783,rus,Russian,som,Somali,0.251,Low
21785,rus,Russian,spa,Spanish,2.252,High
21793,rus,Russian,swe,Swedish,2.374,High
21796,rus,Russian,tam,Tamil,0.216,High
21798,rus,Russian,tel,Telugu,0.268,High
21800,rus,Russian,tgk,Tajik,1.432,Medium
21801,rus,Russian,tgl,Tagalog,1.17,Medium
21802,rus,Russian,tha,Thai,0.29,High
21809,rus,Russian,tur,Turkish,1.539,High
21814,rus,Russian,ukr,Ukrainian,8.148,High
21815,rus,Russian,urd,Urdu,0.723,High
21819,rus,Russian,vie,Vietnamese,0.28,High
21830,rus,Russian,yor,Yoruba,0.08,Medium
21833,rus,Russian,zsm,Standard Malay,0.804,High
21834,rus,Russian,zul,Zulu,0.252,High
22218,slk,Slovak,slv,Slovenian,12.131,High
22222,slk,Slovak,snd,Sindhi,0.138,Low
22223,slk,Slovak,som,Somali,0.168,Low
22225,slk,Slovak,spa,Spanish,3.053,High
22233,slk,Slovak,swe,Swedish,2.866,High
22236,slk,Slovak,tam,Tamil,0.213,High
22238,slk,Slovak,tel,Telugu,0.246,High
22240,slk,Slovak,tgk,Tajik,0.795,Medium
22241,slk,Slovak,tgl,Tagalog,0.96,Medium
22242,slk,Slovak,tha,Thai,0.33,High
22249,slk,Slovak,tur,Turkish,1.276,High
22253,slk,Slovak,ukr,Ukrainian,5.038,High
22254,slk,Slovak,urd,Urdu,0.579,High
22258,slk,Slovak,vie,Vietnamese,0.388,High
22269,slk,Slovak,yor,Yoruba,0.13,Medium
22272,slk,Slovak,zsm,Standard Malay,0.943,High
22273,slk,Slovak,zul,Zulu,0.225,High
22277,slv,Slovenian,snd,Sindhi,0.207,Low
22278,slv,Slovenian,som,Somali,0.22,Low
22280,slv,Slovenian,spa,Spanish,3.149,High
22288,slv,Slovenian,swe,Swedish,2.916,High
22291,slv,Slovenian,tam,Tamil,0.187,High
22293,slv,Slovenian,tel,Telugu,0.308,High
22295,slv,Slovenian,tgk,Tajik,0.883,Medium
22296,slv,Slovenian,tgl,Tagalog,1.246,Medium
22297,slv,Slovenian,tha,Thai,0.306,High
22304,slv,Slovenian,tur,Turkish,1.319,High
22310,slv,Slovenian,ukr,Ukrainian,4.113,High
22311,slv,Slovenian,urd,Urdu,0.62,High
22315,slv,Slovenian,vie,Vietnamese,0.418,High
22326,slv,Slovenian,yor,Yoruba,0.089,Medium
22330,slv,Slovenian,zsm,Standard Malay,1.108,High
22331,slv,Slovenian,zul,Zulu,0.283,High
22437,sna,Shona,tam,Tamil,0.124,Low
22438,sna,Shona,tel,Telugu,0.096,Low
22439,sna,Shona,tha,Thai,0.064,Low
22442,sna,Shona,urd,Urdu,0.113,Low
22445,sna,Shona,zul,Zulu,0.288,Low
22446,snd,Sindhi,som,Somali,0.587,Low
22448,snd,Sindhi,spa,Spanish,0.238,Low
22453,snd,Sindhi,swe,Swedish,0.21,Low
22455,snd,Sindhi,tam,Tamil,0.251,Low
22457,snd,Sindhi,tel,Telugu,0.157,Low
22458,snd,Sindhi,tgk,Tajik,0.895,Low
22459,snd,Sindhi,tgl,Tagalog,0.291,Low
22460,snd,Sindhi,tha,Thai,0.073,Low
22465,snd,Sindhi,tur,Turkish,0.368,Low
22468,snd,Sindhi,ukr,Ukrainian,0.327,Low
22469,snd,Sindhi,urd,Urdu,1.283,Low
22472,snd,Sindhi,vie,Vietnamese,0.153,Low
22478,snd,Sindhi,zsm,Standard Malay,0.166,Low
22479,snd,Sindhi,zul,Zulu,0.179,Low
22482,som,Somali,spa,Spanish,0.336,Low
22486,som,Somali,swe,Swedish,0.581,Low
22488,som,Somali,tam,Tamil,0.37,Low
22490,som,Somali,tel,Telugu,0.258,Low
22492,som,Somali,tgk,Tajik,0.807,Low
22493,som,Somali,tgl,Tagalog,0.495,Low
22494,som,Somali,tha,Thai,0.122,Low
22499,som,Somali,tur,Turkish,0.55,Low
22501,som,Somali,ukr,Ukrainian,0.425,Low
22502,som,Somali,urd,Urdu,0.719,Low
22504,som,Somali,vie,Vietnamese,0.546,Low
22510,som,Somali,zsm,Standard Malay,0.517,Low
22511,som,Somali,zul,Zulu,0.634,Low
22559,spa,Spanish,swe,Swedish,3.158,High
22562,spa,Spanish,tam,Tamil,0.311,High
22564,spa,Spanish,tel,Telugu,0.361,High
22566,spa,Spanish,tgk,Tajik,0.861,Medium
22567,spa,Spanish,tgl,Tagalog,2.534,Medium
22568,spa,Spanish,tha,Thai,0.383,High
22575,spa,Spanish,tur,Turkish,1.599,High
22582,spa,Spanish,ukr,Ukrainian,1.767,High
22583,spa,Spanish,urd,Urdu,0.682,High
22587,spa,Spanish,vie,Vietnamese,0.406,High
22598,spa,Spanish,yor,Yoruba,0.339,Medium
22601,spa,Spanish,zsm,Standard Malay,1.351,High
22602,spa,Spanish,zul,Zulu,0.287,High
22777,swe,Swedish,tam,Tamil,0.257,High
22779,swe,Swedish,tel,Telugu,0.455,High
22781,swe,Swedish,tgk,Tajik,1.146,Medium
22782,swe,Swedish,tgl,Tagalog,1.343,Medium
22783,swe,Swedish,tha,Thai,0.418,High
22790,swe,Swedish,tur,Turkish,1.892,High
22796,swe,Swedish,ukr,Ukrainian,2.545,High
22797,swe,Swedish,urd,Urdu,0.869,High
22801,swe,Swedish,vie,Vietnamese,0.447,High
22812,swe,Swedish,yor,Yoruba,0.166,Medium
22814,swe,Swedish,zsm,Standard Malay,1.284,High
22815,swe,Swedish,zul,Zulu,0.378,High
22846,tam,Tamil,tel,Telugu,3.119,High
22848,tam,Tamil,tgk,Tajik,0.443,Medium
22849,tam,Tamil,tgl,Tagalog,0.548,Medium
22850,tam,Tamil,tha,Thai,0.29,High
22856,tam,Tamil,tur,Turkish,0.344,High
22862,tam,Tamil,ukr,Ukrainian,0.27,High
22863,tam,Tamil,urd,Urdu,0.929,High
22867,tam,Tamil,vie,Vietnamese,0.232,High
22878,tam,Tamil,yor,Yoruba,0.171,Medium
22879,tam,Tamil,yue,Yue Chinese,0.026,Medium
22880,tam,Tamil,zsm,Standard Malay,0.479,High
22881,tam,Tamil,zul,Zulu,0.158,High
22914,tel,Telugu,tgk,Tajik,0.763,Medium
22915,tel,Telugu,tgl,Tagalog,0.64,Medium
22916,tel,Telugu,tha,Thai,0.4,High
22922,tel,Telugu,tur,Turkish,0.417,High
22928,tel,Telugu,ukr,Ukrainian,0.339,High
22929,tel,Telugu,urd,Urdu,1.604,High
22933,tel,Telugu,vie,Vietnamese,0.127,High
22942,tel,Telugu,yor,Yoruba,0.089,Medium
22943,tel,Telugu,yue,Yue Chinese,0.022,Medium
22944,tel,Telugu,zsm,Standard Malay,0.484,High
22945,tel,Telugu,zul,Zulu,0.178,High
22966,tgk,Tajik,tgl,Tagalog,1.868,Medium
22967,tgk,Tajik,tha,Thai,0.326,Medium
22973,tgk,Tajik,tur,Turkish,2.886,Medium
22977,tgk,Tajik,ukr,Ukrainian,2.579,Medium
22978,tgk,Tajik,urd,Urdu,2.743,Medium
22981,tgk,Tajik,vie,Vietnamese,0.47,Medium
22990,tgk,Tajik,yor,Yoruba,0.104,Medium
22991,tgk,Tajik,zsm,Standard Malay,1.043,Medium
22992,tgk,Tajik,zul,Zulu,0.39,Medium
22993,tgl,Tagalog,tha,Thai,0.299,Medium
22999,tgl,Tagalog,tur,Turkish,1.582,Medium
23006,tgl,Tagalog,ukr,Ukrainian,1.481,Medium
23007,tgl,Tagalog,urd,Urdu,1.007,Medium
23010,tgl,Tagalog,vie,Vietnamese,0.467,Medium
23019,tgl,Tagalog,yor,Yoruba,0.321,Medium
23020,tgl,Tagalog,zsm,Standard Malay,1.714,Medium
23021,tgl,Tagalog,zul,Zulu,0.424,Medium
23027,tha,Thai,tur,Turkish,0.297,High
23032,tha,Thai,ukr,Ukrainian,0.339,High
23033,tha,Thai,urd,Urdu,0.47,High
23037,tha,Thai,vie,Vietnamese,0.228,High
23046,tha,Thai,yor,Yoruba,0.13,Medium
23047,tha,Thai,yue,Yue Chinese,0.031,Medium
23049,tha,Thai,zsm,Standard Malay,0.314,High
23050,tha,Thai,zul,Zulu,0.089,High
23158,tur,Turkish,ukr,Ukrainian,1.736,High
23159,tur,Turkish,urd,Urdu,1.327,High
23162,tur,Turkish,vie,Vietnamese,0.55,High
23171,tur,Turkish,yor,Yoruba,0.293,Medium
23172,tur,Turkish,yue,Yue Chinese,0.062,Medium
23174,tur,Turkish,zsm,Standard Malay,1.223,High
23175,tur,Turkish,zul,Zulu,0.373,High
23222,ukr,Ukrainian,urd,Urdu,0.859,High
23226,ukr,Ukrainian,vie,Vietnamese,0.451,High
23237,ukr,Ukrainian,yor,Yoruba,0.251,Medium
23240,ukr,Ukrainian,zsm,Standard Malay,0.82,High
23241,ukr,Ukrainian,zul,Zulu,0.433,High
23244,urd,Urdu,vie,Vietnamese,0.438,High
23253,urd,Urdu,yor,Yoruba,0.081,Medium
23255,urd,Urdu,yue,Yue Chinese,0.048,Medium
23256,urd,Urdu,zsm,Standard Malay,0.829,High
23257,urd,Urdu,zul,Zulu,0.351,High
23295,vie,Vietnamese,yue,Yue Chinese,0.778,Medium
23297,vie,Vietnamese,zsm,Standard Malay,0.364,High
23298,vie,Vietnamese,zul,Zulu,0.162,High
23342,yor,Yoruba,zsm,Standard Malay,0.162,Medium
23343,yor,Yoruba,zul,Zulu,0.148,Medium
23346,yue,Yue Chinese,zsm,Standard Malay,0.017,Medium
23348,zsm,Standard Malay,zul,Zulu,0.242,High
